State,Source,Sector,Gas,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
USA.AK,US,Fugitive Emissions ,CH4,10.97276547,11.02675664,10.858936,10.79909139,10.41158473,9.828638083,9.41094641,8.684731074,8.004887755,7.393693632,6.898830202,6.793672286,6.936145097,6.965730917,6.725966306,6.27354022,5.859319516,5.656879738,5.611763995,4.720792081,4.432337081,4.129712473,3.457757602,3.083497733,2.700512713,2.392594271,2.48550544,2.54779135,2.283609126,2.075329331,2.084848643
USA.AK,US,Agriculture ,CH4,0.017551971,0.016440227,0.016943967,0.017490213,0.02065615,0.021641827,0.023459782,0.026735237,0.029710971,0.031457045,0.02780595,0.029409502,0.031646305,0.03307727,0.03533333,0.036706516,0.037982743,0.040324402,0.036950719,0.035533096,0.035158571,0.03453144,0.034809734,0.031111436,0.030646788,0.033168754,0.035330499,0.036984321,0.041198262,0.023769526,0.035016742
USA.AK,US,Land-Use Change and Forestry ,CH4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA.AK,US,Fugitive Emissions ,All GHG,11.49156224,11.54972612,11.54380322,11.88753196,11.05191932,10.2515252,9.754115104,9.085373849,8.401497571,7.737600079,7.264442776,7.165395223,7.28913997,7.272042797,7.020137687,6.584188677,6.203286757,5.968364164,6.094319325,5.033102191,4.921223627,4.677826665,4.019737803,3.431371006,3.02064342,2.657510596,2.907177206,2.923585368,2.691095334,2.43697206,2.371101079
USA.AK,US,Transportation ,All GHG,10.27617417,9.093749781,8.891392925,9.152846894,9.377410069,10.36050354,10.02323387,11.19766089,11.41897222,12.25276624,12.94498767,12.30409591,12.49853774,12.92013365,15.7007268,15.43779502,15.4867394,14.52330234,12.61000179,11.40007133,11.15055192,10.67085696,9.533312345,8.711645819,8.663855593,9.248361399,8.690648239,8.775102546,9.078639464,9.044959494,9.517385353
USA.AK,US,Industry,All GHG,15.14145302,16.60980345,17.98119486,17.63487245,17.21962249,20.41090503,21.4890839,20.21377717,20.64859824,19.5920507,19.71077461,19.95450336,20.32707544,20.25250115,19.48546655,20.91703592,17.82263585,17.92681825,15.93476545,16.28157408,15.72287825,15.93003175,16.39075729,16.34714573,16.04504755,15.93322736,15.73607183,15.54876974,15.9906964,15.71700627,16.98626551
USA.AK,US,Residential,All GHG,1.611476371,1.629199099,1.77695783,1.766893645,1.804816872,1.843632816,1.825760604,1.728812445,1.675291053,1.977291115,1.763659132,1.838704613,1.654771144,1.694918772,1.833475148,1.786641414,2.17175062,1.864302342,1.79555756,1.778890694,1.707674535,1.748516984,1.780728187,1.581298704,1.485030009,1.639471764,1.558529545,1.712257198,1.5155552,1.496835834,1.709191838
USA.AK,US,Commercial,All GHG,2.202458719,2.23992076,2.526215746,2.568194276,2.591053607,2.505058625,2.712892222,2.559957348,2.667913976,2.824411597,2.690725599,2.491050361,2.068331042,1.946874308,2.207074117,2.121369246,2.425779248,2.191738201,2.362419185,2.201990161,2.591555753,2.787693023,2.671504142,2.434036468,2.365786505,2.604761069,2.06643643,2.081267997,2.061492257,2.031697081,2.13682816
USA.AK,US,Electricity/Heat ,All GHG,2.598855231,2.457742432,2.287724275,2.311522583,2.329176967,2.402999629,2.527076955,2.734153552,2.925599702,3.031026708,3.178714982,3.261354311,3.280795156,2.987902835,3.173856629,3.239215947,3.482032111,3.27500577,3.266147281,3.151871609,3.04274117,3.169275453,3.133792157,2.647878445,2.916706412,2.962224931,2.766631815,2.797623148,2.70199553,2.727788785,2.74367623
USA.AK,US,Bunker Fuels ,All GHG,1.989817592,2.255280726,2.136951209,2.024008112,1.982801161,2.150676865,2.168816954,2.485160418,2.537114762,2.760439681,2.993092757,2.613800059,2.719840221,3.061372313,3.657353259,3.789262697,3.889710597,3.720450611,3.047989394,2.445543259,2.934888352,2.797978974,2.675116256,2.381623209,2.505036091,2.615807301,2.486213403,2.57489259,2.851683095,2.928766189,2.477433308
USA.AK,US,Land-Use Change and Forestry ,All GHG,-32.20822141,-29.34995963,-32.30393042,-30.51296747,-32.29051294,-32.11634182,-27.20382788,-31.69849767,-30.69151966,-28.06273972,-26.82618719,-30.11643325,-7.716880891,-23.64300592,72.93733114,25.10748483,-32.14214338,-27.33077237,-31.45015764,0.177056155,-25.40437438,-1.243841581,-17.76342434,-16.10211523,-28.49159979,23.32867,-18.99905838,6.143133247,-18.93185633,-18.89139621,-18.88786565
USA.AK,US,Waste ,All GHG,0.368759126,0.398002568,0.351300479,0.364541708,0.374488519,0.38384728,0.395627793,0.409350299,0.430146395,0.433903362,0.448770835,0.525401282,0.54381267,0.546132486,0.550214814,0.570521809,0.590563237,0.611270926,0.617347795,0.627081031,0.618313015,0.619505843,0.382895953,0.356100748,0.301749131,0.30345049,0.305657946,0.307503594,0.289944547,0.306124205,0.309554118
USA.AK,US,Agriculture ,All GHG,0.064432041,0.058397247,0.056947043,0.064163379,0.060602038,0.065167712,0.063173774,0.065852321,0.071438321,0.072997179,0.066540427,0.073603034,0.075936237,0.078379204,0.081435924,0.081721602,0.084323161,0.090364237,0.092029527,0.090219237,0.092019048,0.089852663,0.087793501,0.087156039,0.086228933,0.090266567,0.089714963,0.09138171,0.100282248,0.068616134,0.086715577
USA.AK,US,Industrial Processes ,All GHG,1.093486,1.220334,1.347726,1.325299,1.413821,1.394516,1.305268,1.245239,1.286206,1.288357,1.170641,1.009817,1.161372,1.053907,2.4535,1.143158,0.493981,0.501135,0.305888,0.329175,0.350287,0.358833,0.363779,0.624199,0.621068,0.63506,0.603093,0.615406,0.633225,0.647925,0.647061
USA.AK,US,Energy ,All GHG,43.32197975,43.58014165,45.00728886,45.32186181,44.37399933,47.77462484,48.33216266,47.51973525,47.73787277,47.41514644,47.55330477,47.01510378,47.11865048,47.07437352,49.42073693,50.08624623,47.59222398,45.74953106,42.0632106,39.84750006,39.13662525,38.98420084,37.52983193,35.15337618,34.49706949,35.04555712,33.72549506,33.83860599,34.03947418,33.45525952,35.46444817
USA.AK,US,Total excluding LUCF,F-Gas,0.036809,0.035256,0.038553,0.046302,0.064357,0.100581,0.126223,0.150045,0.16536,0.185316,0.198701,0.213781,0.223691,0.232927,0.242567,0.252006,0.266045,0.281102,0.300021,0.323924,0.344697,0.353325,0.358307,0.363126,0.370349,0.377694,0.381724,0.379862,0.379018,0.386277,0.393025
USA.AK,US,Total excluding LUCF,N2O,0.240838955,0.240903675,0.233523949,0.237687203,0.24734145,0.255034652,0.259176675,0.264693429,0.279766669,0.272002709,0.272277201,0.273287501,0.27466057,0.28238322,0.290652171,0.286526457,0.283318652,0.271023632,0.249610472,0.226200216,0.245755386,0.235350583,0.223890317,0.217877523,0.209517174,0.209843783,0.202678918,0.199175965,0.205268939,0.191340336,0.203403451
USA.AK,US,Total excluding LUCF,CH4,11.3936329,11.46125647,11.24865731,11.20020024,10.82239755,10.2503463,9.841965318,9.123546371,8.45428638,7.864250774,7.37976425,7.35662392,7.516428816,7.565072637,7.346521649,6.899904555,6.506847307,6.326857333,6.277009532,5.405483503,5.110460626,4.807932981,3.895372536,3.491852825,3.052314212,2.777481182,2.877594957,2.935461485,2.659996962,2.446988728,2.47946086
USA.AK,US,Total excluding LUCF,CO2,33.17737606,33.51945932,35.24252812,35.59167646,35.08881488,39.01219388,39.86886724,39.70189207,40.62625043,40.8888345,41.38851458,40.78023268,40.884991,40.67240935,44.62614685,44.44321063,41.70488042,40.07331826,36.25183492,34.93836761,34.4963313,34.65578378,33.88673053,32.14797562,31.87393517,32.70931521,31.2619631,31.33839785,31.81864208,31.4533188,33.43188955
USA.AK,US,Total including LUCF,All GHG,12.64043551,15.90691583,14.45933196,16.56289843,13.93239795,17.50181401,22.89240435,17.54167921,18.83414382,21.14766426,22.41306984,18.50749185,41.1828905,25.10978629,125.4432188,76.98913247,16.618948,19.62152886,11.62831828,41.07103148,14.79286993,38.80855076,20.60087604,20.11871673,7.014515761,59.40300418,15.7249026,40.99603055,16.13106965,15.58652865,17.61991321
USA.AK,US,Total excluding LUCF,All GHG,44.84865692,45.25687546,46.76326238,47.0758659,46.22291089,49.61815583,50.09623223,49.24017687,49.52566348,49.21040398,49.23925703,48.6239251,48.89977139,48.75279221,52.50588767,51.88164764,48.76109138,46.95230123,43.07847592,40.89397533,40.19724431,40.05239234,38.36430038,36.22083196,35.50611555,36.07433417,34.72396097,34.8528973,35.06292598,34.47792486,36.50777886
USA.AK,US,Industrial Processes ,F-Gas,0.036809,0.035256,0.038553,0.046302,0.064357,0.100581,0.126223,0.150045,0.16536,0.185316,0.198701,0.213781,0.223691,0.232927,0.242567,0.252006,0.266045,0.281102,0.300021,0.323924,0.344697,0.353325,0.358307,0.363126,0.370349,0.377694,0.381724,0.379862,0.379018,0.386277,0.393025
USA.AK,US,Industrial Processes ,N2O,10.94274738,11.00148936,10.83194435,10.77092083,10.38401242,9.798760754,9.384887326,8.659217454,7.981239268,7.366156518,6.869955823,6.767028307,6.91598054,6.946710074,6.699361759,6.247956217,5.834245786,5.633583164,5.585775293,4.688064265,4.394488945,4.091899528,3.421651431,3.056224553,2.674084122,2.392594271,2.48550544,2.54779135,2.283609126,2.075329331,2.084848643
USA.AK,US,Waste ,CH4,0.334864504,0.349143758,0.302331718,0.312992468,0.322722696,0.331861606,0.3408901,0.349321308,0.360263807,0.375629171,0.391794151,0.466549864,0.483021896,0.49926629,0.517425793,0.536867742,0.556290248,0.578053887,0.584532152,0.598745304,0.588836474,0.590023791,0.352864707,0.32563116,0.270764107,0.271943637,0.273633306,0.275341816,0.257266623,0.273787222,0.277282129
USA.AK,US,Industrial Processes ,CH4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA.AK,US,Electricity/Heat ,N2O,0.003695215,0.003769587,0.003534197,0.003759511,0.003608032,0.003772796,0.003717619,0.003994598,0.005911241,0.005882565,0.005843953,0.006381667,0.006659406,0.004898718,0.005174472,0.005122692,0.005334936,0.00508155,0.004819974,0.005093493,0.004583976,0.004653914,0.004844836,0.004216006,0.005936142,0.006460938,0.005898576,0.005802382,0.006187571,0.00648504,0.006751881
USA.AK,US,Residential,N2O,0.004541705,0.004623151,0.004988761,0.005351225,0.005142109,0.005162269,0.005099129,0.004554146,0.004191468,0.004783851,0.004486634,0.005675991,0.005364662,0.005549863,0.005789818,0.00363355,0.004208371,0.003631306,0.003285188,0.004657487,0.004784551,0.004630232,0.004187275,0.004579476,0.004530193,0.008626912,0.009070208,0.008157512,0.008446846,0.008001121,0.00897326
USA.AK,US,Commercial,N2O,0.004773152,0.004883305,0.005559598,0.006035954,0.005927402,0.005324294,0.005535061,0.00532832,0.005549699,0.005924741,0.005594858,0.006319701,0.005301787,0.004811901,0.005501253,0.005147926,0.005834831,0.00498534,0.006006077,0.00573611,0.006830494,0.007114282,0.006691545,0.006252186,0.006045043,0.007219405,0.006141571,0.006122872,0.006041086,0.005768571,0.006276089
USA.AK,US,Transportation ,N2O,0.143781205,0.148295942,0.139541886,0.138394778,0.151679187,0.155580022,0.161463194,0.173133167,0.184669932,0.176967906,0.18185563,0.174085163,0.176009614,0.184391734,0.191016527,0.189803595,0.18446205,0.169856158,0.14529991,0.120765374,0.137684868,0.127913794,0.118653382,0.110125991,0.101415675,0.094701918,0.091796958,0.090563626,0.091023083,0.09263987,0.095468383
USA.AK,US,Industry,N2O,0.020369351,0.019553549,0.02138775,0.018646044,0.021808195,0.022550144,0.024258188,0.019068919,0.017629558,0.016735479,0.015572321,0.016551334,0.016522996,0.016911925,0.016407124,0.017220835,0.01613425,0.016458349,0.014284002,0.014340534,0.013637378,0.014525537,0.014890658,0.01483361,0.013921475,0.013378124,0.012826987,0.011522537,0.011897338,0.011351037,0.012051911
USA.AK,US,Fugitive Emissions ,N2O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA.AK,US,Agriculture ,N2O,0.04688007,0.04195702,0.040003076,0.046673167,0.039945887,0.043525885,0.039713992,0.039117084,0.04172735,0.041540135,0.038734478,0.044193531,0.044289932,0.045301935,0.046102594,0.045015086,0.046340418,0.050039834,0.055078809,0.054686141,0.056860478,0.055321222,0.052983767,0.056044603,0.055582146,0.057097813,0.054384464,0.054397389,0.059083987,0.044846608,0.051698835
USA.AK,US,Land-Use Change and Forestry ,N2O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA.AK,US,Waste ,N2O,0.016798258,0.01782112,0.018508682,0.018826524,0.019230638,0.019119242,0.019389493,0.019497194,0.020087421,0.020168032,0.020189326,0.020080113,0.020512174,0.020517145,0.020660384,0.020582774,0.021003796,0.020971095,0.020836514,0.020921078,0.021373641,0.021191602,0.021638853,0.021825651,0.0220865,0.022358673,0.022560153,0.022609648,0.022589029,0.022248088,0.022183094
USA.AK,US,Industrial Processes ,CO2,1.056677,1.185078,1.309173,1.278997,1.349464,1.293935,1.179045,1.095194,1.120846,1.103041,0.97194,0.796036,0.937681,0.82098,2.210933,0.891152,0.227936,0.220033,0.005867,0.005251,0.00559,0.005508,0.005472,0.261073,0.250719,0.257366,0.221369,0.235544,0.254207,0.261648,0.254036
USA.AK,US,Total including LUCF,CO2,0.969154656,4.169499689,2.938597693,5.078708988,2.79830194,6.895852058,12.66503936,8.003394406,9.934730776,12.82609478,14.56232739,10.66379943,33.16811011,17.02940344,117.563478,69.55069546,9.562737043,12.74254589,4.801677279,35.11542376,9.091956918,33.4119422,16.12330618,16.04586039,3.382335375,56.03798521,12.26290472,37.4815311,12.88678575,12.56192259,14.5440239
USA.AK,US,Total including LUCF,CH4,11.3936329,11.46125647,11.24865731,11.20020024,10.82239755,10.2503463,9.841965318,9.123546371,8.45428638,7.864250774,7.37976425,7.35662392,7.516428816,7.565072637,7.346521649,6.899904555,6.506847307,6.326857333,6.277009532,5.405483503,5.110460626,4.807932981,3.895372536,3.491852825,3.052314212,2.777481182,2.877594957,2.935461485,2.659996962,2.446988728,2.47946086
USA.AK,US,Total including LUCF,N2O,0.240838955,0.240903675,0.233523949,0.237687203,0.24734145,0.255034652,0.259176675,0.264693429,0.279766669,0.272002709,0.272277201,0.273287501,0.27466057,0.28238322,0.290652171,0.286526457,0.283318652,0.271023632,0.249610472,0.226200216,0.245755386,0.235350583,0.223890317,0.217877523,0.209517174,0.209843783,0.202678918,0.199175965,0.205268939,0.191340336,0.203403451
USA.AK,US,Total including LUCF,F-Gas,0.036809,0.035256,0.038553,0.046302,0.064357,0.100581,0.126223,0.150045,0.16536,0.185316,0.198701,0.213781,0.223691,0.232927,0.242567,0.252006,0.266045,0.281102,0.300021,0.323924,0.344697,0.353325,0.358307,0.363126,0.370349,0.377694,0.381724,0.379862,0.379018,0.386277,0.393025
USA.AZ,US,Electricity/Heat ,CO2,32.82011056,33.09406625,35.74270456,36.87503572,38.31451323,32.58491899,32.5833983,35.3207392,37.82251954,40.11155028,45.04944187,46.28048642,45.3529278,46.53334625,52.14573619,51.26357804,53.12430064,55.58380695,58.02769467,52.8345847,54.81553147,52.7396893,51.75088644,55.15761834,53.51451168,50.04308905,44.59858215,43.84018858,46.80870389,43.52630953,35.58013179
USA.AZ,US,Residential,CO2,1.826002924,1.889383993,1.755181941,1.713820487,1.798967043,1.690308808,1.654751066,1.839266961,2.165918685,2.07901302,2.127435657,2.186893121,2.162886966,2.128994979,2.236983401,2.125326848,2.147003449,2.269299051,2.413381195,2.179006549,2.322263048,2.402767209,2.085593176,2.404605073,2.026532645,2.127654244,2.187610684,2.063804395,2.245376969,2.645093686,2.573775023
USA.AZ,US,Commercial,CO2,1.89806649,1.83151682,1.775387779,1.736595984,1.827113105,1.791032017,1.874417117,1.976968746,2.278471826,2.202863302,2.191811287,2.08495639,2.164532817,2.045145585,2.017650931,2.002505587,2.031929842,2.117595333,2.409046305,2.196580876,2.355661852,2.380954822,2.313508201,2.354608042,2.225438826,2.84842755,2.990246794,2.854148434,2.845661731,3.012669194,2.79742203
USA.AZ,US,Industry,CO2,3.76652447,3.788796737,3.803349184,3.81895699,4.227407061,4.536574531,4.638088072,4.754334469,4.490155549,4.588758015,4.539249223,4.702273449,4.166151167,3.944656792,4.422996519,4.900836668,4.904421524,4.706422956,5.25589848,4.119255919,4.533588949,4.880322041,4.788255772,4.455544541,4.317278756,4.154831208,4.372088817,4.664767371,4.356407491,4.470034943,4.525348279
USA.AZ,US,Transportation ,CO2,22.26546575,22.54682999,23.02333156,24.27446527,25.02692682,25.45877118,27.08225055,27.06246284,29.18690152,30.73989328,31.55008382,32.55766118,33.33723447,34.68994458,35.51108056,36.05177686,37.32035713,36.84495607,33.68312316,31.95879331,33.87299895,33.529707,32.80914385,33.25364619,33.43921171,34.01619562,34.9693518,35.14675241,35.91700271,36.92015356,33.49018172
USA.AZ,US,Land-Use Change and Forestry ,CO2,-3.368613569,-3.366338567,-3.350093631,-0.458838848,-0.521569403,-0.436995691,-0.451901714,-0.423370153,-0.452294921,-0.461371902,-0.542738827,-0.545958791,-0.570901395,-0.503308055,-0.504780602,-0.531781746,-0.577956016,-0.543311568,-0.503162573,-0.484351222,-0.466764403,-0.514207171,-0.53963229,-0.433755367,-0.380447088,-0.389600361,-0.39374115,-0.343874092,-0.359699511,-0.304929616,-0.368593619
USA.AZ,US,Fugitive Emissions ,CO2,0.001064,0.002715717,0.001117397,0.001016556,0.000386909,0,0,4.85E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA.AZ,US,Agriculture ,CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA.AZ,US,Waste ,CO2,0,0,0,0,0,0,0,0,0,0.013310212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA.AZ,US,Bunker Fuels ,CO2,0.582697743,0.826220343,0.725517373,0.686630832,0.643841572,0.686823144,0.713252477,0.746588904,0.794254386,0.909459412,1.052094276,0.949524732,0.984450054,1.047713154,0.798830243,0.807490604,0.801724508,0.704784445,0.692226265,0.499299342,1.528525446,1.675566751,1.661132997,1.668093783,1.758100154,1.743319061,1.709389524,1.804126899,1.787592839,1.813185243,1.012684124
USA.AZ,US,Electricity/Heat ,CH4,0.008940756,0.008975767,0.009737229,0.00995687,0.010431844,0.008832378,0.008835244,0.009594936,0.010402514,0.011106905,0.012913354,0.013664135,0.013371246,0.013898309,0.01609053,0.01584339,0.016604563,0.017416476,0.019150311,0.017601621,0.017836133,0.016947166,0.01740039,0.017861508,0.018150588,0.018006408,0.01676108,0.015654125,0.017369041,0.01749141,0.015656086
USA.AZ,US,Residential,CH4,0.062934129,0.065946635,0.068785782,0.065801177,0.062842303,0.062748394,0.064749226,0.073427605,0.066598295,0.068159561,0.073046035,0.045821629,0.046388748,0.048386695,0.049661851,0.064515789,0.057860647,0.063659676,0.071141727,0.025838217,0.027607398,0.027206011,0.022765393,0.028986118,0.028427843,0.03304249,0.028425236,0.02697777,0.036452304,0.045501053,0.034646305
USA.AZ,US,Commercial,CH4,0.011095645,0.011227614,0.011415548,0.012507494,0.012351788,0.012350032,0.012937091,0.016393522,0.015874843,0.016187296,0.016850629,0.012339148,0.012723003,0.012594132,0.012256959,0.014379256,0.013738512,0.014569515,0.016116899,0.00837672,0.008912486,0.00886553,0.008344023,0.008779515,0.008601365,0.011955228,0.012258528,0.011894972,0.012453835,0.013893078,0.012792012
USA.AZ,US,Industry,CH4,0.008464802,0.0088435,0.008684359,0.007845825,0.008465309,0.00916622,0.007947702,0.008225268,0.006151867,0.006250511,0.006824681,0.007211567,0.006380978,0.006389223,0.006927283,0.00746056,0.007403121,0.007028723,0.007158796,0.005350594,0.006303834,0.005960506,0.005661365,0.004606223,0.004587123,0.004531818,0.004569646,0.005807182,0.005698158,0.005845464,0.005892559
USA.AZ,US,Transportation ,CH4,0.098558333,0.094020006,0.090028668,0.093427919,0.09237969,0.090950548,0.09196164,0.089563456,0.089124442,0.079698241,0.077334688,0.075510631,0.070303307,0.069218213,0.068479489,0.065524379,0.06524034,0.064063674,0.061487297,0.057672229,0.050446418,0.049554251,0.04587416,0.046783799,0.047091196,0.050122291,0.050411409,0.049546718,0.048075218,0.050888214,0.045186368
USA.AZ,US,Fugitive Emissions ,CH4,0.095036506,0.112047775,0.104680817,0.101601592,0.108003938,0.099119654,0.087527179,0.097899444,0.094519137,0.098145492,0.108923679,0.111093264,0.10596406,0.100230148,0.104993699,0.09959415,0.069025302,0.066905993,0.067207435,0.062530421,0.064307479,0.067172963,0.062062721,0.062767467,0.067026704,0.002018845,0.000884385,0.000945091,9.28E-05,6.05E-05,4.71E-05
USA.AZ,US,Agriculture ,CH4,2.298619832,2.30915104,2.379820166,2.425355404,2.508855632,2.518481075,2.569131855,2.573293194,2.621210385,2.675640451,2.617203647,2.781582487,2.811044577,2.881068224,2.830609498,3.064451497,3.159768382,3.328520815,3.41534405,3.450326124,3.1515366,3.035311575,3.176147813,3.105454569,3.13648945,3.092609691,3.081047684,3.212210043,3.230299704,2.957184888,2.779656183
